podcast0079-sizitisi_me_ton_xristo_gia_spoudes_kai_panepistimia.mp3
104.510002	105.449997	94
245.779999	246.720001	94
1628.569946	1629.510010	94
2012.650024	2013.589966	94
448.200012	449.119995	92
1449.449951	1450.369995	92
2041.880005	2042.800049	92
536.109985	537.020020	91
1208.319946	1209.229980	91
1308.260010	1309.170044	91
3021.659912	3022.570068	91
611.210022	612.099976	89
1340.599976	1341.489990	89
1936.270020	1937.160034	89
3165.489990	3166.379883	89
1134.150024	1135.040039	88
1373.439941	1374.319946	88
762.400024	763.270020	87
2973.040039	2973.909912	87
3111.540039	3112.409912	87
1227.250000	1228.119995	86
2329.020020	2329.879883	86
2845.459961	2846.320068	86
1220.910034	1221.770020	85
1060.229980	1061.060059	83
1597.020020	1597.849976	83
306.070007	306.880005	81
1320.770020	1321.579956	81
1493.729980	1494.540039	81
2030.680054	2031.489990	81
1216.390015	1217.199951	80
3138.560059	3139.360107	80
600.469971	601.260010	79
2311.830078	2312.620117	79
2500.800049	2501.590088	78
2327.300049	2328.080078	77
538.010010	538.770020	76
1131.119995	1131.880005	76
1380.640015	1381.400024	76
1393.079956	1393.839966	76
1944.339966	1945.099976	76
2336.409912	2337.169922	76
996.780029	997.530029	75
1120.729980	1121.479980	75
1485.810059	1486.550049	74
733.280029	734.010010	73
2007.560059	2008.290039	73
2033.209961	2033.939941	73
2426.040039	2426.770020	73
2530.270020	2531.000000	73
541.200012	541.929993	72
1244.989990	1245.699951	71
3319.659912	3320.370117	71
3350.590088	3351.300049	71
2150.449951	2151.149902	70
2811.399902	2812.100098	70
634.799988	635.479980	68
1022.320007	1023.000000	68
1056.280029	1056.959961	68
1995.910034	1996.589966	68
2716.419922	2717.100098	68
2831.169922	2831.850098	68
914.859985	915.530029	67
1593.670044	1594.329956	66
2823.540039	2824.199951	66
718.340027	718.989990	65
740.799988	741.450012	65
2152.750000	2153.399902	65
2690.320068	2690.969971	65
2927.199951	2927.850098	65
2958.260010	2958.909912	65
3334.760010	3335.409912	65
97.720001	98.349998	63
179.270004	179.899994	63
214.509995	215.139999	63
721.080017	721.710022	63
1339.239990	1339.869995	63
1416.800049	1417.430054	63
1785.390015	1786.010010	62
2662.399902	2663.020020	62
738.890015	739.500000	61
414.010010	414.609985	60
691.950012	692.549988	60
1010.070007	1010.669983	60
2647.580078	2648.179932	60
2723.290039	2723.889893	60
3316.870117	3317.469971	60
324.929993	325.529999	59
2409.370117	2409.969971	59
940.320007	940.900024	58
1163.800049	1164.380005	58
2736.500000	2737.080078	58
435.459991	436.029999	57
477.880005	478.450012	57
2117.870117	2118.449951	57
2351.620117	2352.189941	57
2701.870117	2702.439941	57
3062.750000	3063.320068	57
1383.180054	1383.729980	55
1678.099976	1678.650024	55
2569.790039	2570.340088	55
3270.600098	3271.149902	55
1258.239990	1258.780029	54
1827.310059	1827.839966	53
365.450012	365.970001	52
1179.239990	1179.760010	52
1225.219971	1225.739990	52
1712.869995	1713.390015	52
2402.790039	2403.310059	52
2444.479980	2445.000000	52
138.729996	139.229996	50
471.269989	471.769989	50
2056.979980	2057.479980	50
2499.000000	2499.500000	50
2586.949951	2587.449951	50
2686.449951	2686.949951	50
2974.580078	2975.080078	50
1262.469971	1262.959961	49
2127.360107	2127.850098	49
2613.129883	2613.620117	49
151.169998	151.639999	47
912.479980	912.950012	47
977.469971	977.940002	47
1067.439941	1067.910034	47
1079.430054	1079.900024	47
1212.229980	1212.699951	47
1239.109985	1239.579956	47
1707.020020	1707.489990	47
1975.300049	1975.770020	47
2203.080078	2203.550049	47
2437.090088	2437.560059	47
2518.379883	2518.850098	47
3069.070068	3069.540039	47
3187.510010	3187.979980	47
262.809998	263.279999	46
698.429993	698.880005	45
1504.489990	1504.939941	45
2861.889893	2862.340088	45
46.650002	47.090000	44
404.739990	405.179993	44
972.299988	972.739990	44
974.940002	975.380005	44
2242.659912	2243.100098	44
2551.479980	2551.919922	44
2575.120117	2575.560059	44
3084.850098	3085.290039	44
2528.780029	2529.219971	43
438.559998	438.980011	42
481.089996	481.510010	42
1040.109985	1040.530029	42
775.599976	776.010010	41
2980.570068	2980.979980	41
3080.409912	3080.820068	41
402.929993	403.329987	40
924.359985	924.760010	40
1140.680054	1141.079956	40
1985.010010	1985.410034	40
2119.810059	2120.219971	40
782.489990	782.880005	39
1161.790039	1162.180054	39
1473.410034	1473.800049	39
2108.729980	2109.120117	39
2538.500000	2538.889893	39
2992.659912	2993.050049	39
3061.550049	3061.939941	39
3102.169922	3102.560059	39
3240.300049	3240.689941	39
303.380005	303.750000	37
407.739990	408.109985	37
1925.920044	1926.290039	37
2737.729980	2738.100098	37
2768.239990	2768.610107	37
3092.370117	3092.739990	37
3099.889893	3100.260010	37
87.349998	87.709999	36
184.839996	185.199997	36
360.200012	360.559998	36
606.190002	606.559998	36
2678.409912	2678.770020	36
3364.439941	3364.800049	36
276.760010	277.100006	34
598.380005	598.719971	34
621.369995	621.710022	34
812.820007	813.159973	34
954.510010	954.849976	34
2091.669922	2092.010010	34
2100.000000	2100.340088	34
2348.639893	2348.979980	34
2527.600098	2527.939941	34
2560.600098	2560.939941	34
2585.669922	2586.010010	34
2712.600098	2712.939941	34
2750.790039	2751.129883	34
2804.139893	2804.479980	34
3046.290039	3046.629883	34
3315.270020	3315.610107	34
2287.090088	2287.429932	33
143.979996	144.300003	32
656.969971	657.289978	32
946.119995	946.440002	32
1614.880005	1615.199951	32
1849.329956	1849.650024	32
2599.830078	2600.149902	32
3261.510010	3261.830078	32
1210.430054	1210.739990	31
1315.050049	1315.359985	31
1913.619995	1913.930054	31
1981.459961	1981.770020	31
2574.000000	2574.310059	31
3109.590088	3109.899902	31
3210.679932	3210.989990	31
748.609985	748.900024	29
1496.599976	1496.890015	29
1803.750000	1804.040039	29
2458.739990	2459.030029	29
2483.510010	2483.800049	29
2598.419922	2598.709961	29
3228.129883	3228.419922	29
3346.929932	3347.219971	29
628.450012	628.739990	28
1013.210022	1013.489990	28
1484.040039	1484.319946	28
1977.180054	1977.459961	28
2684.419922	2684.699951	28
2802.310059	2802.590088	28
2836.479980	2836.760010	28
267.250000	267.519989	27
988.489990	988.760010	27
166.500000	166.759995	26
177.970001	178.229996	26
243.429993	243.690002	26
1023.340027	1023.599976	26
1165.420044	1165.680054	26
1197.239990	1197.500000	26
1887.239990	1887.500000	26
2916.250000	2916.510010	26
3009.199951	3009.459961	26
3323.530029	3323.790039	26
3348.189941	3348.449951	26
2095.979980	2096.239990	25
2305.459961	2305.719971	25
2414.939941	2415.199951	25
2503.439941	2503.699951	25
